,BEARING,mean_iwp,std_iwp,freq_iwp,mean_ted,std_ted,freq_ted,mean_species,std_species,freq_species,in_out,island,species,population_status,hum_pop,distant_hum_pop,group
3222,170,103010.561,25247.12168,231959,1.3343843,2.567387087,15162,13.7775834,12.74506242,644200,0,TUT,MACROALGAE,1,55149,353,4
3223,180,104100.812,24939.13394,254497,1.344042167,2.601283065,16972,13.29521063,12.74231886,719810,0,TUT,MACROALGAE,1,55149,353,4
3224,190,105325.9585,24426.43483,318697,1.363303234,2.679265289,20256,12.69921453,12.85596028,914480,0,TUT,MACROALGAE,1,55149,353,4
3225,200,104525.9781,24670.41167,442258,1.420282267,2.787764934,25856,12.00956833,12.85023622,1280800,0,TUT,MACROALGAE,1,55149,353,4
3226,210,97882.19809,25839.17501,595573,1.613552922,3.055715279,31661,11.33502905,12.67953222,1692340,0,TUT,MACROALGAE,1,55149,353,4
3227,220,90183.17971,22240.55171,694776,2.090253002,3.486211233,38143,11.4588832,11.89957837,1862560,0,TUT,MACROALGAE,1,55149,353,4
3228,230,82780.82083,19997.36905,763589,2.62713138,4.062901677,67569,12.79759399,11.29853654,1970540,0,TUT,MACROALGAE,1,55149,353,4
3229,240,77648.8235,20482.61195,926809,2.69477577,4.113406496,146684,15.09945278,11.90305356,2269930,0,TUT,MACROALGAE,1,55149,353,4
3230,250,67782.64868,23164.67198,1248985,1.357711039,2.268177196,217539,14.95341989,13.20959174,3466540,0,TUT,MACROALGAE,1,55149,353,4
3231,260,49545.71156,15332.80131,966705,0.786660244,1.296987958,206729,15.26310742,14.96603218,3006250,0,TUT,MACROALGAE,1,55149,353,4
3232,270,36549.96079,10486.77567,554617,0.638058637,0.878026322,121828,15.6673201,17.10224878,1655760,0,TUT,MACROALGAE,1,55149,353,4
3233,280,29075.37112,8165.822284,477260,0.528220294,0.745763142,77815,15.73748075,17.49176203,1364020,0,TUT,MACROALGAE,1,55149,353,4
3234,290,25754.96149,6112.274214,341775,0.344485422,0.503261673,59622,16.06494608,18.02133106,1032870,0,TUT,MACROALGAE,1,55149,353,4
3235,300,23874.68476,5110.663126,234862,0.233412198,0.382899262,45765,16.62230162,18.59208093,739560,1,TUT,MACROALGAE,1,55149,353,4
3236,310,23052.58375,4503.435659,181450,0.16389401,0.325079745,35829,16.44861907,18.4579092,582050,0,TUT,MACROALGAE,1,55149,353,4
3237,320,22782.45505,4314.233954,154295,0.127833608,0.299742691,30587,16.78520758,18.80627254,503170,1,TUT,MACROALGAE,1,55149,353,4
3238,330,22789.67283,4435.015119,141392,0.112000904,0.311803074,27484,16.93161127,18.80480027,444010,1,TUT,MACROALGAE,1,55149,353,4
3239,340,22816.83993,4405.682634,138528,0.10053868,0.317981359,27221,16.8295142,18.99417671,449000,1,TUT,MACROALGAE,1,55149,353,4
3240,350,22915.73563,4477.707595,144462,0.093329491,0.320823748,29100,16.55716697,18.66791999,466790,1,TUT,MACROALGAE,1,55149,353,4
3241,0,174288.5914,31383.26806,46837,0.042610026,0.023969474,11279,5.594664233,5.445725625,493461,0,WAK,CCA,0,150,0,6
3242,10,175071.2222,30184.33038,42322,0.037749696,0.020531546,11860,5.665949934,5.490328964,446427,0,WAK,CCA,0,150,0,6
3243,20,176296.0283,28550.23606,39774,0.033801229,0.018066321,11947,5.724076324,5.457432969,420831,0,WAK,CCA,0,150,0,6
3244,30,179155.1926,25519.82996,38398,0.029504247,0.01580073,12273,5.861186271,5.541852664,411039,1,WAK,CCA,0,150,0,6
3245,40,181255.2338,20826.2328,38864,0.026711323,0.014075848,13011,5.967740308,5.708731714,409239,1,WAK,CCA,0,150,0,6
3246,50,177649.6974,21419.73008,41442,0.022620516,0.01274649,13723,6.039299158,5.866811351,435078,1,WAK,CCA,0,150,0,6
3247,60,172120.6367,20049.47922,46472,0.018797785,0.011607893,14506,6.004484942,5.818268995,485721,1,WAK,CCA,0,150,0,6
3248,70,166979.0294,18831.95079,53752,0.015689285,0.01173702,14400,5.866423916,5.726170181,555021,1,WAK,CCA,0,150,0,6
3249,80,160111.6283,19595.28318,60318,0.015163466,0.011434402,14461,5.728827901,5.493776107,616104,0,WAK,CCA,0,150,0,6
3250,90,149933.3776,16947.43081,63561,0.016732956,0.012188239,16099,5.672798523,5.316066609,634905,0,WAK,CCA,0,150,0,6
3251,100,140826.6292,17058.54222,68290,0.018698729,0.012435118,18171,5.524748512,5.365912487,674379,0,WAK,CCA,0,150,0,6
3252,110,122618.0465,28923.54224,76136,0.020014101,0.012493357,20775,4.959262632,5.449983751,855549,0,WAK,CCA,0,150,0,6
3253,120,76223.97048,48360.03602,119600,0.022274053,0.012250372,26680,3.903620219,5.055811857,1532646,0,WAK,CCA,0,150,0,6
3254,130,47679.45529,55994.35627,123247,0.023903567,0.012519047,38518,3.383928076,4.890082755,1678311,0,WAK,CCA,0,150,0,6
3255,140,31061.91342,49988.40586,110384,0.024474694,0.012760929,34471,3.08782492,4.603079069,1493667,0,WAK,CCA,0,150,0,6
3256,150,27110.21036,46768.7718,89209,0.024092224,0.012578161,22135,2.981308955,4.542000261,1246887,0,WAK,CCA,0,150,0,6
3257,160,17499.80777,35472.36333,71052,0.023929722,0.011649363,14376,2.841694454,4.28690086,955647,0,WAK,CCA,0,150,0,6
3258,170,7349.11977,10959.54109,55107,0.025079208,0.011099086,10719,2.605386185,3.963625417,724401,0,WAK,CCA,0,150,0,6
3259,180,6009.742046,3562.226286,46452,0.024075964,0.009672265,8595,2.399624131,3.877605248,641781,0,WAK,CCA,0,150,0,6
3260,190,6635.593514,5244.883602,41293,0.024339506,0.009302357,7459,2.388552405,3.922658141,587133,0,WAK,CCA,0,150,0,6
3261,200,8140.724747,7489.0804,39563,0.025842126,0.00941552,6888,2.529747585,4.115390452,560133,0,WAK,CCA,0,150,0,6
3262,210,10340.71871,9764.093677,40207,0.028711799,0.010063525,6798,2.711294894,4.205803973,556011,0,WAK,CCA,0,150,0,6
3263,220,13063.02598,12041.06859,42332,0.032654183,0.01097818,7115,2.797114356,4.216506247,569817,0,WAK,CCA,0,150,0,6
3264,230,16983.91427,15180.39726,45850,0.038134928,0.012293752,7775,2.866791493,4.270997717,607230,0,WAK,CCA,0,150,0,6
3265,240,22185.05019,17636.82576,50851,0.045322087,0.014463214,8782,2.96850945,4.444366212,676872,0,WAK,CCA,0,150,0,6
3266,250,30989.25153,17147.45624,58732,0.055450603,0.017802059,10431,3.271274218,4.77040028,770742,0,WAK,CCA,0,150,0,6
3267,260,44275.44776,14670.90954,67908,0.069855507,0.024078407,12978,3.591806774,4.85600497,873234,0,WAK,CCA,0,150,0,6
3268,270,62221.35001,13394.87639,81801,0.089238541,0.036646243,15370,4.336174375,5.60831927,1028691,0,WAK,CCA,0,150,0,6
3269,280,80703.36658,23409.55131,98561,0.11401128,0.049585181,18080,4.882476959,6.318050734,1185084,0,WAK,CCA,0,150,0,6
3270,290,108259.6308,33157.35325,94515,0.118953288,0.063954655,18861,5.209819673,6.623407481,1042137,0,WAK,CCA,0,150,0,6
3271,300,137273.3734,32317.23924,75787,0.109709262,0.065085518,17603,5.42599977,6.549539841,759222,0,WAK,CCA,0,150,0,6
3272,310,156176.4516,36636.11227,75738,0.091273773,0.060602099,15452,5.193170784,5.776299898,752220,0,WAK,CCA,0,150,0,6
3273,320,167668.726,34541.9636,74262,0.074673915,0.048615572,14100,5.241159838,5.499392843,774207,0,WAK,CCA,0,150,0,6
3274,330,171200.1033,31971.97399,60064,0.064001081,0.040279058,12573,5.439008903,5.417501379,644265,0,WAK,CCA,0,150,0,6
3275,340,174429.3116,30721.45229,51157,0.054123782,0.030147672,11545,5.617578703,5.418316438,551268,0,WAK,CCA,0,150,0,6
3276,350,173998.2361,31955.75763,52355,0.048286418,0.027085914,11157,5.599557119,5.425219929,550215,0,WAK,CCA,0,150,0,6
3277,0,174288.5914,31383.26806,46837,0.042610026,0.023969474,11279,24.72155243,11.89099546,493461,0,WAK,CORAL,0,150,0,6
3278,10,175071.2222,30184.33038,42322,0.037749696,0.020531546,11860,24.92146432,11.88765267,446427,0,WAK,CORAL,0,150,0,6
3279,20,176296.0283,28550.23606,39774,0.033801229,0.018066321,11947,25.23906743,11.89211679,420831,0,WAK,CORAL,0,150,0,6
3280,30,179155.1926,25519.82996,38398,0.029504247,0.01580073,12273,25.56291652,11.77718635,411039,0,WAK,CORAL,0,150,0,6
3281,40,181255.2338,20826.2328,38864,0.026711323,0.014075848,13011,26.062464,11.79581846,409239,0,WAK,CORAL,0,150,0,6
3282,50,177649.6974,21419.73008,41442,0.022620516,0.01274649,13723,26.60168005,11.90395013,435078,0,WAK,CORAL,0,150,0,6
3283,60,172120.6367,20049.47922,46472,0.018797785,0.011607893,14506,27.23717492,11.88618607,485721,0,WAK,CORAL,0,150,0,6
3284,70,166979.0294,18831.95079,53752,0.015689285,0.01173702,14400,27.57758414,11.56822997,555021,0,WAK,CORAL,0,150,0,6
3285,80,160111.6283,19595.28318,60318,0.015163466,0.011434402,14461,28.33461315,11.13883369,616104,1,WAK,CORAL,0,150,0,6
3286,90,149933.3776,16947.43081,63561,0.016732956,0.012188239,16099,29.0695185,10.71155857,634905,1,WAK,CORAL,0,150,0,6
3287,100,140826.6292,17058.54222,68290,0.018698729,0.012435118,18171,28.75935715,10.55780464,674379,1,WAK,CORAL,0,150,0,6
3288,110,122618.0465,28923.54224,76136,0.020014101,0.012493357,20775,25.27600896,10.38556045,855549,0,WAK,CORAL,0,150,0,6
3289,120,76223.97048,48360.03602,119600,0.022274053,0.012250372,26680,22.74305124,10.58093168,1532646,0,WAK,CORAL,0,150,0,6
3290,130,47679.45529,55994.35627,123247,0.023903567,0.012519047,38518,21.75543402,10.74451349,1678311,0,WAK,CORAL,0,150,0,6
3291,140,31061.91342,49988.40586,110384,0.024474694,0.012760929,34471,21.91079627,11.00639964,1493667,0,WAK,CORAL,0,150,0,6
3292,150,27110.21036,46768.7718,89209,0.024092224,0.012578161,22135,22.19473215,11.24904058,1246887,0,WAK,CORAL,0,150,0,6
3293,160,17499.80777,35472.36333,71052,0.023929722,0.011649363,14376,22.93175003,11.37971799,955647,0,WAK,CORAL,0,150,0,6
3294,170,7349.11977,10959.54109,55107,0.025079208,0.011099086,10719,23.17219889,11.82160017,724401,0,WAK,CORAL,0,150,0,6
3295,180,6009.742046,3562.226286,46452,0.024075964,0.009672265,8595,22.99363532,12.14097646,641781,0,WAK,CORAL,0,150,0,6
3296,190,6635.593514,5244.883602,41293,0.024339506,0.009302357,7459,23.25347213,12.16980693,587133,0,WAK,CORAL,0,150,0,6
3297,200,8140.724747,7489.0804,39563,0.025842126,0.00941552,6888,23.99494809,12.02270991,560133,0,WAK,CORAL,0,150,0,6
3298,210,10340.71871,9764.093677,40207,0.028711799,0.010063525,6798,24.99670096,12.53854803,556011,0,WAK,CORAL,0,150,0,6
3299,220,13063.02598,12041.06859,42332,0.032654183,0.01097818,7115,25.61008609,12.80024149,569817,0,WAK,CORAL,0,150,0,6
3300,230,16983.91427,15180.39726,45850,0.038134928,0.012293752,7775,25.62435919,13.08498464,607230,0,WAK,CORAL,0,150,0,6
3301,240,22185.05019,17636.82576,50851,0.045322087,0.014463214,8782,25.71239301,13.00473918,676872,0,WAK,CORAL,0,150,0,6
3302,250,30989.25153,17147.45624,58732,0.055450603,0.017802059,10431,26.95335308,12.8833019,770742,0,WAK,CORAL,0,150,0,6
3303,260,44275.44776,14670.90954,67908,0.069855507,0.024078407,12978,29.13917719,13.06139629,873234,1,WAK,CORAL,0,150,0,6
3304,270,62221.35001,13394.87639,81801,0.089238541,0.036646243,15370,29.86636483,13.35348421,1028691,1,WAK,CORAL,0,150,0,6
3305,280,80703.36658,23409.55131,98561,0.11401128,0.049585181,18080,29.92373183,13.92314031,1185084,1,WAK,CORAL,0,150,0,6
3306,290,108259.6308,33157.35325,94515,0.118953288,0.063954655,18861,28.86154147,13.92597893,1042137,1,WAK,CORAL,0,150,0,6
3307,300,137273.3734,32317.23924,75787,0.109709262,0.065085518,17603,26.86272184,13.47060174,759222,0,WAK,CORAL,0,150,0,6
3308,310,156176.4516,36636.11227,75738,0.091273773,0.060602099,15452,23.80995731,12.1295125,752220,0,WAK,CORAL,0,150,0,6
3309,320,167668.726,34541.9636,74262,0.074673915,0.048615572,14100,23.34033726,11.59759292,774207,0,WAK,CORAL,0,150,0,6
3310,330,171200.1033,31971.97399,60064,0.064001081,0.040279058,12573,24.0990878,11.92164478,644265,0,WAK,CORAL,0,150,0,6
3311,340,174429.3116,30721.45229,51157,0.054123782,0.030147672,11545,24.475502,11.88430009,551268,0,WAK,CORAL,0,150,0,6
3312,350,173998.2361,31955.75763,52355,0.048286418,0.027085914,11157,24.35032303,11.92400435,550215,0,WAK,CORAL,0,150,0,6
3313,0,174288.5914,31383.26806,46837,0.042610026,0.023969474,11279,11.4976619,12.4389775,493461,0,WAK,MACROALGAE,0,150,0,6
3314,10,175071.2222,30184.33038,42322,0.037749696,0.020531546,11860,11.68243207,12.43044808,446427,0,WAK,MACROALGAE,0,150,0,6
3315,20,176296.0283,28550.23606,39774,0.033801229,0.018066321,11947,11.799485,12.36537695,420831,0,WAK,MACROALGAE,0,150,0,6
3316,30,179155.1926,25519.82996,38398,0.029504247,0.01580073,12273,11.85760192,12.04216495,411039,0,WAK,MACROALGAE,0,150,0,6
3317,40,181255.2338,20826.2328,38864,0.026711323,0.014075848,13011,11.93117276,11.53859115,409239,0,WAK,MACROALGAE,0,150,0,6
3318,50,177649.6974,21419.73008,41442,0.022620516,0.01274649,13723,12.39406244,11.67679938,435078,0,WAK,MACROALGAE,0,150,0,6
3319,60,172120.6367,20049.47922,46472,0.018797785,0.011607893,14506,12.9143234,11.74170887,485721,0,WAK,MACROALGAE,0,150,0,6
3320,70,166979.0294,18831.95079,53752,0.015689285,0.01173702,14400,13.56023751,11.95396536,555021,0,WAK,MACROALGAE,0,150,0,6
3321,80,160111.6283,19595.28318,60318,0.015163466,0.011434402,14461,13.9461814,11.68563085,616104,0,WAK,MACROALGAE,0,150,0,6
3322,90,149933.3776,16947.43081,63561,0.016732956,0.012188239,16099,14.57969398,11.55819621,634905,0,WAK,MACROALGAE,0,150,0,6
3323,100,140826.6292,17058.54222,68290,0.018698729,0.012435118,18171,16.04508437,12.38319378,674379,0,WAK,MACROALGAE,0,150,0,6
3324,110,122618.0465,28923.54224,76136,0.020014101,0.012493357,20775,16.40932913,11.89443141,855549,0,WAK,MACROALGAE,0,150,0,6
3325,120,76223.97048,48360.03602,119600,0.022274053,0.012250372,26680,15.80057208,10.62547972,1532646,0,WAK,MACROALGAE,0,150,0,6
3326,130,47679.45529,55994.35627,123247,0.023903567,0.012519047,38518,15.67297905,9.971669483,1678311,0,WAK,MACROALGAE,0,150,0,6
3327,140,31061.91342,49988.40586,110384,0.024474694,0.012760929,34471,15.62720776,9.785631137,1493667,0,WAK,MACROALGAE,0,150,0,6
3328,150,27110.21036,46768.7718,89209,0.024092224,0.012578161,22135,15.82007308,9.843793489,1246887,0,WAK,MACROALGAE,0,150,0,6
3329,160,17499.80777,35472.36333,71052,0.023929722,0.011649363,14376,15.86352505,9.652670267,955647,0,WAK,MACROALGAE,0,150,0,6
3330,170,7349.11977,10959.54109,55107,0.025079208,0.011099086,10719,15.73849609,9.801906184,724401,0,WAK,MACROALGAE,0,150,0,6
3331,180,6009.742046,3562.226286,46452,0.024075964,0.009672265,8595,15.86663016,10.05241501,641781,0,WAK,MACROALGAE,0,150,0,6
3332,190,6635.593514,5244.883602,41293,0.024339506,0.009302357,7459,16.03126653,10.05907526,587133,0,WAK,MACROALGAE,0,150,0,6
3333,200,8140.724747,7489.0804,39563,0.025842126,0.00941552,6888,16.51966428,9.970764119,560133,0,WAK,MACROALGAE,0,150,0,6
3334,210,10340.71871,9764.093677,40207,0.028711799,0.010063525,6798,17.21646513,10.01479796,556011,1,WAK,MACROALGAE,0,150,0,6
3335,220,13063.02598,12041.06859,42332,0.032654183,0.01097818,7115,17.70990462,10.23144522,569817,1,WAK,MACROALGAE,0,150,0,6
3336,230,16983.91427,15180.39726,45850,0.038134928,0.012293752,7775,17.55027538,10.54072104,607230,1,WAK,MACROALGAE,0,150,0,6
3337,240,22185.05019,17636.82576,50851,0.045322087,0.014463214,8782,17.23639902,10.4174881,676872,1,WAK,MACROALGAE,0,150,0,6
3338,250,30989.25153,17147.45624,58732,0.055450603,0.017802059,10431,17.67032784,10.1913772,770742,1,WAK,MACROALGAE,0,150,0,6
3339,260,44275.44776,14670.90954,67908,0.069855507,0.024078407,12978,18.3962198,10.21929733,873234,1,WAK,MACROALGAE,0,150,0,6
3340,270,62221.35001,13394.87639,81801,0.089238541,0.036646243,15370,18.03168101,10.44913466,1028691,1,WAK,MACROALGAE,0,150,0,6
3341,280,80703.36658,23409.55131,98561,0.11401128,0.049585181,18080,17.37715871,10.85156571,1185084,1,WAK,MACROALGAE,0,150,0,6
3342,290,108259.6308,33157.35325,94515,0.118953288,0.063954655,18861,16.32350948,11.91974403,1042137,0,WAK,MACROALGAE,0,150,0,6
3343,300,137273.3734,32317.23924,75787,0.109709262,0.065085518,17603,14.71621556,12.8624739,759222,0,WAK,MACROALGAE,0,150,0,6
3344,310,156176.4516,36636.11227,75738,0.091273773,0.060602099,15452,11.99528664,12.65941636,752220,0,WAK,MACROALGAE,0,150,0,6
3345,320,167668.726,34541.9636,74262,0.074673915,0.048615572,14100,10.84396444,11.84913649,774207,0,WAK,MACROALGAE,0,150,0,6
3346,330,171200.1033,31971.97399,60064,0.064001081,0.040279058,12573,10.68320974,11.62798085,644265,0,WAK,MACROALGAE,0,150,0,6
3347,340,174429.3116,30721.45229,51157,0.054123782,0.030147672,11545,11.07686461,11.99094139,551268,0,WAK,MACROALGAE,0,150,0,6
3348,350,173998.2361,31955.75763,52355,0.048286418,0.027085914,11157,11.43968945,12.61490084,550215,0,WAK,MACROALGAE,0,150,0,6
3349,0,124663.3344,21802.1587,48003,0.341002675,0.795424968,10238,4.008593726,3.349253367,482004,0,ASC,CCA,0,0,0,8
3350,10,129083.6475,16559.88434,47457,0.448374697,0.875135406,9971,3.933854753,3.184235085,486639,0,ASC,CCA,0,0,0,8
3351,20,133268.8384,9675.253516,45097,0.545733606,0.994764995,10503,3.988882302,3.167420611,473076,0,ASC,CCA,0,0,0,8
3352,30,135737.0784,4391.422681,42553,0.713428586,1.179877355,10502,4.19321518,3.351917893,445356,0,ASC,CCA,0,0,0,8
3353,40,136223.1611,2636.458358,40073,0.872370801,1.300235257,10302,4.31677759,3.514906927,413883,0,ASC,CCA,0,0,0,8
3354,50,136242.1546,1816.968056,38875,1.110979244,1.520510269,9347,4.191768358,3.608629546,386910,0,ASC,CCA,0,0,0,8
3355,60,135995.046,2035.149857,38379,1.303106212,1.688564106,8653,3.893179825,3.721963138,365634,0,ASC,CCA,0,0,0,8
3356,70,135713.963,2426.194473,38036,1.587198326,1.876832595,8223,3.532770999,3.699392494,349830,0,ASC,CCA,0,0,0,8
3357,80,135165.5224,3134.668901,37759,1.585043487,1.783569634,7842,3.224032803,3.364785121,340713,0,ASC,CCA,0,0,0,8
3358,90,134062.5713,4209.197577,37283,1.54532829,1.534974306,6795,2.897135844,3.0377415,340128,0,ASC,CCA,0,0,0,8
3359,100,132355.8245,5529.671434,36932,1.701465813,1.624974509,6168,2.706457639,3.084285214,342333,0,ASC,CCA,0,0,0,8
3360,110,130006.998,6401.449965,36277,3.146528232,2.67348686,5722,2.48894374,2.945701329,344610,0,ASC,CCA,0,0,0,8
3361,120,127493.9878,7348.058518,35095,4.769906698,3.200264519,5373,2.307860755,2.823132442,346500,0,ASC,CCA,0,0,0,8
3362,130,123048.6671,12428.71171,34476,6.604981248,3.349233153,4861,2.283351082,2.927049141,359298,0,ASC,CCA,0,0,0,8
3363,140,115140.49,20146.15848,34186,6.019728267,4.249847586,5226,2.502262873,3.460490753,375741,0,ASC,CCA,0,0,0,8
3364,150,106075.4767,24909.83733,32582,6.973097565,3.963378861,5269,2.975190304,4.521124116,387468,0,ASC,CCA,0,0,0,8
3365,160,95032.99204,31968.58593,31098,4.893715097,4.279542637,3811,3.589770959,6.091485318,388008,0,ASC,CCA,0,0,0,8
3366,170,80117.20816,39041.91751,30446,7.502600442,3.708431319,3156,4.345041967,7.80741093,390042,0,ASC,CCA,0,0,0,8
3367,180,65191.73259,39910.39416,31375,8.995012454,2.233137051,4103,5.839591099,10.47602195,387351,0,ASC,CCA,0,0,0,8
3368,190,50736.63386,34471.41706,33016,7.572027689,3.581341763,8149,7.628444027,12.29771302,387675,0,ASC,CCA,0,0,0,8
3369,200,40301.1343,25431.90672,36851,5.691371529,4.092854004,11526,9.31785355,12.93874766,386955,0,ASC,CCA,0,0,0,8
3370,210,33413.40306,18454.21857,39236,3.612095404,3.341798884,14492,10.7941999,13.40289871,382113,1,ASC,CCA,0,0,0,8
3371,220,30351.40885,13345.43803,40915,2.871045575,2.76176214,16043,12.27685455,13.45792032,374409,1,ASC,CCA,0,0,0,8
3372,230,30994.95796,12506.96323,41347,3.647953576,2.761594023,14938,13.68681589,13.10413894,360369,1,ASC,CCA,0,0,0,8
3373,240,33266.83197,11205.10602,40395,3.28012106,2.478384639,12486,14.3788353,11.9075589,339939,1,ASC,CCA,0,0,0,8
3374,250,37821.31826,9581.513614,38748,3.635525722,2.671892852,10312,14.10659837,10.31686837,322974,1,ASC,CCA,0,0,0,8
3375,260,43524.67859,11967.0489,36937,2.82684488,2.554744319,9643,12.94018727,8.567767835,303957,1,ASC,CCA,0,0,0,8
3376,270,52101.35508,14171.32479,35853,2.540269248,2.420405108,9591,11.46655675,6.918989341,291483,1,ASC,CCA,0,0,0,8
3377,280,60072.29312,16306.57638,34351,1.704873172,1.783959434,9072,9.822073581,5.957363405,284409,0,ASC,CCA,0,0,0,8
3378,290,70227.66015,18772.56194,33369,1.705016942,1.708549787,8584,8.295458232,5.162973921,277974,0,ASC,CCA,0,0,0,8
3379,300,82453.94947,22789.21493,34664,1.603326866,1.692579634,7922,6.891275527,4.659985223,290529,0,ASC,CCA,0,0,0,8
3380,310,93637.28608,25808.1248,36898,1.20225273,1.495625567,8190,5.805704579,4.406470432,318897,0,ASC,CCA,0,0,0,8
3381,320,102910.9882,28102.38014,39944,0.804542483,1.330979815,8644,5.001073541,4.278522907,348444,0,ASC,CCA,0,0,0,8
3382,330,110181.3483,28002.73555,42433,0.570727253,1.178073029,8934,4.476577566,4.124971325,385803,0,ASC,CCA,0,0,0,8
3383,340,116513.5739,26178.12007,44995,0.379476107,0.920024663,10050,4.193274591,3.864889314,421200,0,ASC,CCA,0,0,0,8
